Date Time,Day of Week,Street Name Cleaned,Cross Street Cleaned,Intersection_ID,Latitude,Longitude,Manner of Collision,First Harmful Event,Weather Condition 1,Weather Condition 2,Ambient Light,Road Surface Condition,Traffic Control Device Type,Traffic Control Device Functionality,Roadway Junction Type,Trafficway Description,Speed Limit,Object 1,Object 2,P1 Injury,P2 Injury,P1 Age,P2 Age,P1 Sex,P2 Sex,May involve cyclist,May Involve Pedestrian,P1 Non Motorist Desc,P2 Non Motorist Desc,Year,Month,Day,Hour,Day_of_Week_Num,Is_Weekend,Is_Rush_Hour,Season
2017-08-07 22:30:00,Monday,MASSACHUSETTS AVENUE,TROWBRIDGE STREET,MASSACHUSETTS AVENUE_AND_TROWBRIDGE STREET,42.369333,-71.11075,"SIDESWIPE, SAME DIRECTION                         ",COLLISION WITH PEDALCYCLE                         ,RAIN                                              ,CLOUDY                                            ,DARK - LIGHTED ROADWAY                            ,WET                                               ,TRAFFIC CONTROL SIGNAL                            ,YES                                               ,T-INTERSECTION                                    ,"TWO-WAY, DIVIDED, UNPROTECTED MEDIAN              ",25 ,PASSENGER CAR                                     ,,NO INJURY                                         ,NON FATAL INJURY - NON INCAPACITATING             ,,,FEMALE                                            ,MALE                                              ,1.0,,,CYCLIST                                           ,2017,8,7,22,0,False,False,Summer
2017-08-04 09:15:00,Friday,HAMPSHIRE STREET,,HAMPSHIRE STREET,42.36824,-71.09415,"SIDESWIPE, SAME DIRECTION                         ",COLLISION WITH PEDALCYCLE                         ,CLEAR                                             ,,DAYLIGHT                                          ,DRY                                               ,NO CONTROLS                                       ,,NOT AT INTERSECTION                               ,"TWO-WAY, NOT DIVIDED                              ",25 ,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,NO INJURY                                         ,NON FATAL INJURY - NON INCAPACITATING             ,,,MALE                                              ,FEMALE                                            ,1.0,,,CYCLIST                                           ,2017,8,4,9,4,False,True,Summer
2017-08-03 19:42:00,Thursday,MASSACHUSETTS AVENUE,,MASSACHUSETTS AVENUE,42.37407,-71.11888,SINGLE VEHICLE CRASH                              ,COLLISION WITH PEDALCYCLE                         ,CLEAR                                             ,CLEAR                                             ,DAYLIGHT                                          ,DRY                                               ,NO CONTROLS                                       ,YES                                               ,NOT AT INTERSECTION                               ,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER         ",25 ,PASSENGER CAR                                     ,,NO INJURY                                         ,NON FATAL INJURY - INCAPACITATING                 ,,,MALE                                              ,MALE                                              ,1.0,,,CYCLIST                                           ,2017,8,3,19,3,False,False,Summer
2017-08-01 16:12:00,Tuesday,MASSACHUSETTS AVENUE,,MASSACHUSETTS AVENUE,42.36418,-71.10167,ANGLE                                             ,COLLISION WITH PEDALCYCLE                         ,CLEAR                                             ,,DAYLIGHT                                          ,DRY                                               ,NO CONTROLS                                       ,NO                                                ,NOT AT INTERSECTION                               ,"TWO-WAY, NOT DIVIDED                              ",25 ,PASSENGER CAR                                     ,,NO INJURY                                         ,NON FATAL INJURY - POSSIBLE                       ,,,MALE                                              ,MALE                                              ,1.0,,,CYCLIST                                           ,2017,8,1,16,1,False,True,Summer
2017-08-01 08:35:00,Tuesday,CONCORD AV,,CONCORD AV,42.38063,-71.1279,ANGLE                                             ,COLLISION WITH PEDALCYCLE                         ,CLOUDY                                            ,,DAYLIGHT                                          ,DRY                                               ,NO CONTROLS                                       ,,DRIVEWAY                                          ,"TWO-WAY, DIVIDED, UNPROTECTED MEDIAN              ",30 ,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,NO INJURY                                         ,NON FATAL INJURY - NON INCAPACITATING             ,,,MALE                                              ,FEMALE                                            ,1.0,,,CYCLIST                                           ,2017,8,1,8,1,False,True,Summer
2017-07-23 11:48:00,Sunday,MASSACHUSETTS AVENUE,,MASSACHUSETTS AVENUE,42.39196,-71.12411,UNKNOWN                                           ,COLLISION WITH PEDALCYCLE                         ,CLEAR                                             ,,DAYLIGHT                                          ,DRY                                               ,NO CONTROLS                                       ,,NOT AT INTERSECTION                               ,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER         ",20 ,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,NO INJURY                                         ,NON FATAL INJURY - NON INCAPACITATING             ,,,MALE                                              ,MALE                                              ,1.0,,,CYCLIST                                           ,2017,7,23,11,6,True,False,Summer
2017-07-23 11:25:00,Sunday,MASSACHUSETTS AVENUE,,MASSACHUSETTS AVENUE,42.3843,-71.11944,"SIDESWIPE, SAME DIRECTION                         ",COLLISION WITH PEDALCYCLE                         ,CLEAR                                             ,,DAYLIGHT                                          ,DRY                                               ,NO CONTROLS                                       ,,NOT AT INTERSECTION                               ,"TWO-WAY, NOT DIVIDED                              ",20 ,PASSENGER CAR                                     ,,NO INJURY                                         ,UNKNOWN                                           ,,,FEMALE                                            ,FEMALE                                            ,1.0,,,CYCLIST                                           ,2017,7,23,11,6,True,False,Summer
2017-07-17 20:09:00,Monday,MASSACHUSETTS AVENUE,,MASSACHUSETTS AVENUE,42.39849,-71.13153,ANGLE                                             ,COLLISION WITH PEDALCYCLE                         ,CLEAR                                             ,,DAYLIGHT                                          ,DRY                                               ,NO CONTROLS                                       ,,NOT AT INTERSECTION                               ,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER         ",25 ,PASSENGER CAR                                     ,,NO INJURY                                         ,NON FATAL INJURY - NON INCAPACITATING             ,,,MALE                                              ,MALE                                              ,1.0,,,CYCLIST                                           ,2017,7,17,20,0,False,False,Summer
2017-07-12 17:37:00,Wednesday,MASSACHUSETTS AVENUE,,MASSACHUSETTS AVENUE,42.37544081818183,-71.11253827272726,ANGLE                                             ,COLLISION WITH PEDALCYCLE                         ,CLOUDY                                            ,,DAYLIGHT                                          ,DRY                                               ,TRAFFIC CONTROL SIGNAL                            ,YES                                               ,NOT AT INTERSECTION                               ,"TWO-WAY, NOT DIVIDED                              ",25 ,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,NO INJURY                                         ,NO INJURY                                         ,,,FEMALE                                            ,FEMALE                                            ,1.0,,,CYCLIST                                           ,2017,7,12,17,2,False,True,Summer
2017-07-10 20:15:00,Monday,MASSACHUSETTS AVENUE,PEARL STREET,MASSACHUSETTS AVENUE_AND_PEARL STREET,42.369333,-71.11075,"SIDESWIPE, SAME DIRECTION                         ",COLLISION WITH PEDALCYCLE                         ,CLEAR                                             ,CLEAR                                             ,DAYLIGHT                                          ,DRY                                               ,STOP SIGNS                                        ,YES                                               ,T-INTERSECTION                                    ,"TWO-WAY, NOT DIVIDED                              ",25 ,PASSENGER CAR                                     ,,NO INJURY                                         ,NO INJURY                                         ,,,MALE                                              ,MALE                                              ,1.0,,,,2017,7,10,20,0,False,False,Summer
2017-06-28 17:39:00,Wednesday,CAMBRIDGE STREET,,CAMBRIDGE STREET,42.37527,-71.11261,SINGLE VEHICLE CRASH                              ,COLLISION WITH PEDALCYCLE                         ,CLEAR                                             ,,DAYLIGHT                                          ,DRY                                               ,NO CONTROLS                                       ,,NOT AT INTERSECTION                               ,"TWO-WAY, NOT DIVIDED                              ",25 ,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,NO INJURY                                         ,NON FATAL INJURY - NON INCAPACITATING             ,,,FEMALE                                            ,MALE                                              ,1.0,,,CYCLIST                                           ,2017,6,28,17,2,False,True,Summer
2017-06-25 21:55:00,Sunday,FAWCETT STREET,,FAWCETT STREET,42.393095,-71.14859999999999,"SIDESWIPE, OPPOSITE DIRECTION                     ",COLLISION WITH PEDALCYCLE                         ,CLEAR                                             ,CLEAR                                             ,DAYLIGHT                                          ,DRY                                               ,NO CONTROLS                                       ,YES                                               ,T-INTERSECTION                                    ,"TWO-WAY, DIVIDED, UNPROTECTED MEDIAN              ",25 ,PASSENGER CAR                                     ,,NO INJURY                                         ,NON FATAL INJURY - POSSIBLE                       ,,,FEMALE                                            ,MALE                                              ,1.0,,,,2017,6,25,21,6,True,False,Summer
2017-06-21 12:12:00,Wednesday,MASSACHUSETTS AVENUE,,MASSACHUSETTS AVENUE,42.36686,-71.10612,ANGLE                                             ,COLLISION WITH PEDALCYCLE                         ,CLEAR                                             ,,DAYLIGHT                                          ,DRY                                               ,TRAFFIC CONTROL SIGNAL                            ,YES                                               ,NOT AT INTERSECTION                               ,"TWO-WAY, DIVIDED, UNPROTECTED MEDIAN              ",25 ,PASSENGER CAR                                     ,,NO INJURY                                         ,NO INJURY                                         ,,,FEMALE                                            ,FEMALE                                            ,1.0,,,,2017,6,21,12,2,False,False,Summer
2017-06-18 07:53:00,Sunday,PACIFIC STREET,,PACIFIC STREET,42.36024,-71.10226,UNKNOWN                                           ,COLLISION WITH PEDALCYCLE                         ,CLOUDY                                            ,,DAYLIGHT                                          ,DRY                                               ,NO CONTROLS                                       ,,NOT AT INTERSECTION                               ,"TWO-WAY, DIVIDED, UNPROTECTED MEDIAN              ",25 ,PASSENGER CAR                                     ,,NO INJURY                                         ,NON FATAL INJURY - NON INCAPACITATING             ,,,MALE                                              ,FEMALE                                            ,1.0,1.0,,PEDESTRIAN                                        ,2017,6,18,7,6,True,True,Summer
2017-06-17 14:30:00,Saturday,MASSACHUSETTS AVENUE,VASSAR ST,MASSACHUSETTS AVENUE_AND_VASSAR ST,42.3639655,-71.1035905,"SIDESWIPE, SAME DIRECTION                         ",COLLISION WITH PEDALCYCLE                         ,CLEAR                                             ,CLEAR                                             ,DAYLIGHT                                          ,DRY                                               ,TRAFFIC CONTROL SIGNAL                            ,YES                                               ,FOUR WAY INTERSECTION                             ,"TWO-WAY, NOT DIVIDED                              ",25 ,TRACTOR / SEMI-TRIALER                            ,,NO INJURY                                         ,,,,FEMALE                                            ,UNKNOWN                                           ,1.0,,,,2017,6,17,14,5,True,False,Summer
2017-06-16 14:53:00,Friday,MASSACHUSETTS AVENUE,,MASSACHUSETTS AVENUE,42.37544081818183,-71.11253827272726,SINGLE VEHICLE CRASH                              ,COLLISION WITH PEDALCYCLE                         ,CLOUDY                                            ,,DAYLIGHT                                          ,DRY                                               ,TRAFFIC CONTROL SIGNAL                            ,YES                                               ,T-INTERSECTION                                    ,"TWO-WAY, NOT DIVIDED                              ",25 ,PASSENGER CAR                                     ,,NO INJURY                                         ,NO INJURY                                         ,,,MALE                                              ,MALE                                              ,1.0,1.0,,,2017,6,16,14,4,False,False,Summer
2017-06-14 23:31:00,Wednesday,HAMPSHIRE STREET,,HAMPSHIRE STREET,42.37163,-71.09829,ANGLE                                             ,COLLISION WITH PEDALCYCLE                         ,CLEAR                                             ,,DARK - LIGHTED ROADWAY                            ,DRY                                               ,NO CONTROLS                                       ,,NOT AT INTERSECTION                               ,"TWO-WAY, DIVIDED, UNPROTECTED MEDIAN              ",25 ,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,NO INJURY                                         ,NON FATAL INJURY - NON INCAPACITATING             ,,,MALE                                              ,MALE                                              ,1.0,,,CYCLIST                                           ,2017,6,14,23,2,False,False,Summer
2017-06-12 18:43:00,Monday,MASS AVENUE,,MASS AVENUE,42.36497,-71.10298,"SIDESWIPE, SAME DIRECTION                         ",COLLISION WITH PEDALCYCLE                         ,CLEAR                                             ,,DAYLIGHT                                          ,DRY                                               ,NO CONTROLS                                       ,YES                                               ,NOT AT INTERSECTION                               ,"TWO-WAY, DIVIDED, UNPROTECTED MEDIAN              ",25 ,PASSENGER CAR                                     ,,NO INJURY                                         ,NO INJURY                                         ,44.0,,MALE                                              ,MALE                                              ,1.0,,,,2017,6,12,18,0,False,True,Summer
2017-06-09 10:45:00,Friday,SOMERVILLE AVE,,SOMERVILLE AVE,42.38808,-71.11827,"SIDESWIPE, SAME DIRECTION                         ",COLLISION WITH PEDALCYCLE                         ,CLEAR                                             ,CLEAR                                             ,DAYLIGHT                                          ,DRY                                               ,NO CONTROLS                                       ,,NOT AT INTERSECTION                               ,"TWO-WAY, DIVIDED, UNPROTECTED MEDIAN              ",0  ,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,NO INJURY                                         ,NO INJURY                                         ,,,MALE                                              ,FEMALE                                            ,1.0,,,,2017,6,9,10,4,False,False,Summer
2017-06-01 08:30:00,Thursday,VASSAR ST,,VASSAR ST,42.36131,-71.09114,ANGLE                                             ,COLLISION WITH PEDALCYCLE                         ,CLOUDY                                            ,CLEAR                                             ,DAYLIGHT                                          ,DRY                                               ,NO CONTROLS                                       ,,NOT AT INTERSECTION                               ,"TWO-WAY, NOT DIVIDED                              ",25 ,"SINGLE UNIT TRUCK (2 AXLES, 6 TIRES)              ",,NO INJURY                                         ,,,,MALE                                              ,UNKNOWN                                           ,1.0,,,,2017,6,1,8,3,False,True,Summer
2017-05-25 09:41:00,Thursday,THIRD STREET,,THIRD STREET,42.36283,-71.08422,"SIDESWIPE, SAME DIRECTION                         ",COLLISION WITH PEDALCYCLE                         ,CLOUDY                                            ,,DAYLIGHT                                          ,WET                                               ,NO CONTROLS                                       ,YES                                               ,NOT AT INTERSECTION                               ,"TWO-WAY, NOT DIVIDED                              ",25 ,PASSENGER CAR                                     ,,NON FATAL INJURY - NON INCAPACITATING             ,,,,MALE                                              ,MALE                                              ,1.0,,CYCLIST                                           ,,2017,5,25,9,3,False,True,Spring
2017-05-24 20:31:00,Wednesday,SOMERVILLE AVE,,SOMERVILLE AVE,42.38808,-71.11827,ANGLE                                             ,COLLISION WITH PEDALCYCLE                         ,CLEAR                                             ,,DAYLIGHT                                          ,DRY                                               ,TRAFFIC CONTROL SIGNAL                            ,YES                                               ,NOT AT INTERSECTION                               ,"TWO-WAY, NOT DIVIDED                              ",25 ,PASSENGER CAR                                     ,,NO INJURY                                         ,NO INJURY                                         ,,,MALE                                              ,FEMALE                                            ,1.0,,,,2017,5,24,20,2,False,False,Spring
2017-05-24 09:17:00,Wednesday,MASSACHUSETTS AVENUE,,MASSACHUSETTS AVENUE,42.38595,-71.11925,"SIDESWIPE, SAME DIRECTION                         ",COLLISION WITH PEDALCYCLE                         ,CLEAR                                             ,CLOUDY                                            ,DAYLIGHT                                          ,DRY                                               ,NO CONTROLS                                       ,,NOT AT INTERSECTION                               ,"TWO-WAY, DIVIDED, UNPROTECTED MEDIAN              ",25 ,PASSENGER CAR                                     ,,NON FATAL INJURY - NON INCAPACITATING             ,NO INJURY                                         ,,,MALE                                              ,MALE                                              ,1.0,,CYCLIST                                           ,,2017,5,24,9,2,False,True,Spring
2017-05-18 11:00:00,Thursday,VASSAR STREET,,VASSAR STREET,42.358598,-71.096431,ANGLE                                             ,COLLISION WITH PEDALCYCLE                         ,CLEAR                                             ,,DAYLIGHT                                          ,DRY                                               ,NO CONTROLS                                       ,YES                                               ,NOT AT INTERSECTION                               ,"TWO-WAY, NOT DIVIDED                              ",25 ,PASSENGER CAR                                     ,,NO INJURY                                         ,NO INJURY                                         ,,,MALE                                              ,MALE                                              ,1.0,,,CYCLIST                                           ,2017,5,18,11,3,False,False,Spring
2017-05-12 15:53:00,Friday,MASSACHUSETTS AVENUE,DAVENPORT STREET,DAVENPORT STREET_AND_MASSACHUSETTS AVENUE,42.369333,-71.11075,"SIDESWIPE, SAME DIRECTION                         ",COLLISION WITH PEDALCYCLE                         ,CLEAR                                             ,,DAYLIGHT                                          ,DRY                                               ,NO CONTROLS                                       ,,T-INTERSECTION                                    ,"TWO-WAY, DIVIDED, UNPROTECTED MEDIAN              ",25 ,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,,NON FATAL INJURY - POSSIBLE                       ,,,MALE                                              ,FEMALE                                            ,1.0,,,CYCLIST                                           ,2017,5,12,15,4,False,False,Spring
2017-05-11 16:16:00,Thursday,QUINCY STREET,,QUINCY STREET,42.37592,-71.11425,ANGLE                                             ,COLLISION WITH PEDALCYCLE                         ,CLEAR                                             ,,DAYLIGHT                                          ,DRY                                               ,TRAFFIC CONTROL SIGNAL                            ,YES                                               ,NOT AT INTERSECTION                               ,"TWO-WAY, NOT DIVIDED                              ",25 ,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,NO INJURY                                         ,NO INJURY                                         ,,,MALE                                              ,MALE                                              ,1.0,,,,2017,5,11,16,3,False,True,Spring
2017-05-05 18:54:00,Friday,THIRD STREET,,THIRD STREET,42.36471,-71.083055,"SIDESWIPE, SAME DIRECTION                         ",COLLISION WITH PEDALCYCLE                         ,CLOUDY                                            ,RAIN                                              ,DAYLIGHT                                          ,WET                                               ,NO CONTROLS                                       ,,NOT AT INTERSECTION                               ,"TWO-WAY, NOT DIVIDED                              ",25 ,PASSENGER CAR                                     ,,NO INJURY                                         ,UNKNOWN                                           ,,,MALE                                              ,FEMALE                                            ,1.0,,CYCLIST                                           ,,2017,5,5,18,4,False,True,Spring
2017-05-02 18:03:00,Tuesday,VASSAR STREET,,VASSAR STREET,42.35742,-71.10036,HEAD ON                                           ,COLLISION WITH PEDALCYCLE                         ,CLOUDY                                            ,,DUSK                                              ,DRY                                               ,NO CONTROLS                                       ,,DRIVEWAY                                          ,"TWO-WAY, NOT DIVIDED                              ",25 ,PASSENGER CAR                                     ,,NO INJURY                                         ,NON FATAL INJURY - NON INCAPACITATING             ,,,MALE                                              ,MALE                                              ,1.0,,,CYCLIST                                           ,2017,5,2,18,1,False,True,Spring
2017-04-27 08:30:00,Thursday,BROADWAY,,BROADWAY,42.3644,-71.08861,SINGLE VEHICLE CRASH                              ,COLLISION WITH PEDALCYCLE                         ,CLOUDY                                            ,,DAYLIGHT                                          ,DRY                                               ,NO CONTROLS                                       ,YES                                               ,NOT AT INTERSECTION                               ,"ONE-WAY, NOT DIVIDED                              ",25 ,PASSENGER CAR                                     ,,NO INJURY                                         ,NO INJURY                                         ,30.0,,FEMALE                                            ,FEMALE                                            ,1.0,,,CYCLIST                                           ,2017,4,27,8,3,False,True,Spring
2017-04-13 20:13:00,Thursday,MASSACHUSETTS AVENUE,ALBANY STREET,ALBANY STREET_AND_MASSACHUSETTS AVENUE,42.369333,-71.11075,ANGLE                                             ,COLLISION WITH PEDALCYCLE                         ,CLEAR                                             ,,DARK - LIGHTED ROADWAY                            ,DRY                                               ,TRAFFIC CONTROL SIGNAL                            ,YES                                               ,FOUR WAY INTERSECTION                             ,"TWO-WAY, NOT DIVIDED                              ",25 ,PASSENGER CAR                                     ,,NO INJURY                                         ,NON FATAL INJURY - NON INCAPACITATING             ,,,MALE                                              ,MALE                                              ,1.0,1.0,,CYCLIST                                           ,2017,4,13,20,3,False,False,Spring
2017-04-11 08:46:00,Tuesday,BROADWAY,,BROADWAY,42.36626,-71.09324,"SIDESWIPE, SAME DIRECTION                         ",COLLISION WITH PEDALCYCLE                         ,CLEAR                                             ,CLEAR                                             ,DAYLIGHT                                          ,DRY                                               ,NO CONTROLS                                       ,,NOT AT INTERSECTION                               ,"TWO-WAY, NOT DIVIDED                              ",UNK,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,NON FATAL INJURY - NON INCAPACITATING             ,NO INJURY                                         ,28.0,,FEMALE                                            ,MALE                                              ,1.0,,CYCLIST                                           ,,2017,4,11,8,1,False,True,Spring
2017-04-02 18:18:00,Sunday,MASSACHUSETTS AVENUE,VASSAR ST,MASSACHUSETTS AVENUE_AND_VASSAR ST,42.3639655,-71.1035905,"SIDESWIPE, SAME DIRECTION                         ",COLLISION WITH PEDALCYCLE                         ,CLEAR                                             ,,DAYLIGHT                                          ,DRY                                               ,TRAFFIC CONTROL SIGNAL                            ,YES                                               ,FOUR WAY INTERSECTION                             ,"TWO-WAY, NOT DIVIDED                              ",30 ,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,NO INJURY                                         ,NON FATAL INJURY - NON INCAPACITATING             ,20.0,53.0,MALE                                              ,MALE                                              ,1.0,,,CYCLIST                                           ,2017,4,2,18,6,True,True,Spring
2017-03-18 13:26:00,Saturday,MASSACHUSETTS AVENUE,TEMPLE STREET,MASSACHUSETTS AVENUE_AND_TEMPLE STREET,42.369333,-71.11075,"SIDESWIPE, SAME DIRECTION                         ",COLLISION WITH PEDALCYCLE                         ,CLEAR                                             ,,DAYLIGHT                                          ,DRY                                               ,NO CONTROLS                                       ,,T-INTERSECTION                                    ,"TWO-WAY, DIVIDED, UNPROTECTED MEDIAN              ",25 ,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,NO INJURY                                         ,NO INJURY                                         ,,,MALE                                              ,FEMALE                                            ,1.0,,,,2017,3,18,13,5,True,False,Spring
2017-02-23 11:00:00,Thursday,VASSAR ST,,VASSAR ST,42.36079,-71.09354,HEAD ON                                           ,COLLISION WITH PEDALCYCLE                         ,CLEAR                                             ,,DAYLIGHT                                          ,DRY                                               ,NO CONTROLS                                       ,,NOT AT INTERSECTION                               ,"TWO-WAY, NOT DIVIDED                              ",,PASSENGER CAR                                     ,,NO INJURY                                         ,NO INJURY                                         ,,,MALE                                              ,MALE                                              ,1.0,,,,2017,2,23,11,3,False,False,Winter
2017-02-17 08:20:00,Friday,BROADWAY,,BROADWAY,42.367850499999996,-71.09733450000002,"SIDESWIPE, SAME DIRECTION                         ",COLLISION WITH PEDALCYCLE                         ,CLEAR                                             ,,DAYLIGHT                                          ,DRY                                               ,TRAFFIC CONTROL SIGNAL                            ,YES                                               ,NOT AT INTERSECTION                               ,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER         ",,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,NO INJURY                                         ,NON FATAL INJURY - POSSIBLE                       ,,,MALE                                              ,MALE                                              ,1.0,,,CYCLIST                                           ,2017,2,17,8,4,False,True,Winter
2017-01-31 13:33:00,Tuesday,MASSACHUSETTS AVENUE,SIDNEY ST,MASSACHUSETTS AVENUE_AND_SIDNEY ST,42.369333,-71.11075,ANGLE                                             ,COLLISION WITH PEDALCYCLE                         ,CLOUDY                                            ,,DAYLIGHT                                          ,DRY                                               ,TRAFFIC CONTROL SIGNAL                            ,YES                                               ,FOUR WAY INTERSECTION                             ,"TWO-WAY, NOT DIVIDED                              ",25 ,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,NO INJURY                                         ,,,,FEMALE                                            ,MALE                                              ,1.0,,,CYCLIST                                           ,2017,1,31,13,1,False,False,Winter
2017-01-23 10:00:00,Monday,AMES ST,,AMES ST,42.3633,-71.08794,"SIDESWIPE, SAME DIRECTION                         ",COLLISION WITH PEDALCYCLE                         ,CLOUDY                                            ,RAIN                                              ,DAYLIGHT                                          ,WET                                               ,NO CONTROLS                                       ,,NOT AT INTERSECTION                               ,"TWO-WAY, NOT DIVIDED                              ",,PASSENGER CAR                                     ,,,NON FATAL INJURY - POSSIBLE                       ,,,MALE                                              ,MALE                                              ,1.0,,,CYCLIST                                           ,2017,1,23,10,0,False,False,Winter
2016-11-23 13:35:00,Wednesday,BENNETT ST,,BENNETT ST,42.37273,-71.12306,ANGLE                                             ,COLLISION WITH PEDALCYCLE                         ,CLEAR                                             ,CLOUDY                                            ,DAYLIGHT                                          ,DRY                                               ,NO CONTROLS                                       ,,NOT AT INTERSECTION                               ,"TWO-WAY, NOT DIVIDED                              ",,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,NO INJURY                                         ,,,,FEMALE                                            ,MALE                                              ,1.0,,,CYCLIST                                           ,2016,11,23,13,2,False,False,Fall
2016-11-16 16:19:00,Wednesday,HAMPSHIRE STREET,,HAMPSHIRE STREET,42.36983764705883,-71.0960894117647,"SIDESWIPE, SAME DIRECTION                         ",COLLISION WITH PEDALCYCLE                         ,CLOUDY                                            ,,DAYLIGHT                                          ,DRY                                               ,NO CONTROLS                                       ,,NOT AT INTERSECTION                               ,"TWO-WAY, NOT DIVIDED                              ",,PASSENGER CAR                                     ,,NO INJURY                                         ,NON FATAL INJURY - NON INCAPACITATING             ,,,MALE                                              ,MALE                                              ,1.0,,,CYCLIST                                           ,2016,11,16,16,2,False,True,Fall
2016-11-16 09:42:00,Wednesday,MASSACHUSETTS AVENUE,VASSAR ST,MASSACHUSETTS AVENUE_AND_VASSAR ST,42.3639655,-71.1035905,"SIDESWIPE, OPPOSITE DIRECTION                     ",COLLISION WITH PEDALCYCLE                         ,CLOUDY                                            ,,DAYLIGHT                                          ,WET                                               ,TRAFFIC CONTROL SIGNAL                            ,YES                                               ,FOUR WAY INTERSECTION                             ,"TWO-WAY, NOT DIVIDED                              ",,PASSENGER CAR                                     ,,NO INJURY                                         ,NON FATAL INJURY - POSSIBLE                       ,,,MALE                                              ,FEMALE                                            ,1.0,,,CYCLIST                                           ,2016,11,16,9,2,False,True,Fall
2016-11-10 10:16:00,Thursday,MASSACHUSETTS AVENUE,VASSAR STREET,MASSACHUSETTS AVENUE_AND_VASSAR STREET,42.358598,-71.096431,"SIDESWIPE, SAME DIRECTION                         ",COLLISION WITH PEDALCYCLE                         ,CLEAR                                             ,,DAYLIGHT                                          ,DRY                                               ,TRAFFIC CONTROL SIGNAL                            ,YES                                               ,FOUR WAY INTERSECTION                             ,"TWO-WAY, DIVIDED, UNPROTECTED MEDIAN              ",,PASSENGER CAR                                     ,,NO INJURY                                         ,NO INJURY                                         ,,,MALE                                              ,FEMALE                                            ,1.0,,,,2016,11,10,10,3,False,False,Fall
2016-11-07 11:37:00,Monday,MASSACHUSETTS AVENUE,,MASSACHUSETTS AVENUE,42.36494,-71.10293,REAR-END                                          ,COLLISION WITH PEDALCYCLE                         ,CLEAR                                             ,,DAYLIGHT                                          ,DRY                                               ,NO CONTROLS                                       ,,NOT AT INTERSECTION                               ,"TWO-WAY, NOT DIVIDED                              ",30 ,PASSENGER CAR                                     ,,NO INJURY                                         ,NO INJURY                                         ,,,MALE                                              ,FEMALE                                            ,1.0,,,,2016,11,7,11,0,False,False,Fall
2016-11-06 09:57:00,Sunday,LAND BLVD,,LAND BLVD,42.36458,-71.0778,SINGLE VEHICLE CRASH                              ,COLLISION WITH PEDALCYCLE                         ,CLEAR                                             ,,DAYLIGHT                                          ,DRY                                               ,WARNING SIGNS                                     ,YES                                               ,NOT AT INTERSECTION                               ,,,PASSENGER CAR                                     ,,NO INJURY                                         ,,,,MALE                                              ,FEMALE                                            ,1.0,,,,2016,11,6,9,6,True,True,Fall
2016-11-01 18:10:00,Tuesday,MASSACHUSETTS AVENUE,STATE STREET,MASSACHUSETTS AVENUE_AND_STATE STREET,42.369333,-71.11075,ANGLE                                             ,COLLISION WITH PEDALCYCLE                         ,CLEAR                                             ,,DARK - LIGHTED ROADWAY                            ,DRY                                               ,NO CONTROLS                                       ,,Y-INTERSECTION                                    ,"TWO-WAY, NOT DIVIDED                              ",30 ,PASSENGER CAR                                     ,,,,,,MALE                                              ,MALE                                              ,1.0,,,CYCLIST                                           ,2016,11,1,18,1,False,True,Fall
2016-10-29 19:25:00,Saturday,MASSACHUSETTS AVENUE,,MASSACHUSETTS AVENUE,42.36567,-71.10507,ANGLE                                             ,COLLISION WITH PEDALCYCLE                         ,CLOUDY                                            ,,DARK - LIGHTED ROADWAY                            ,DRY                                               ,NO CONTROLS                                       ,NO                                                ,NOT AT INTERSECTION                               ,"TWO-WAY, DIVIDED, UNPROTECTED MEDIAN              ",30 ,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,NO INJURY                                         ,,,,FEMALE                                            ,FEMALE                                            ,1.0,,,CYCLIST                                           ,2016,10,29,19,5,True,False,Fall
